User_ID,File_Access,Network_Traffic_MB,Anomaly Label,Anomaly_Score,Anomaly
3196,722,584,0,1,0
3197,703,258,0,1,0
3198,708,683,1,1,0
3199,603,320,1,1,0
3200,393,113,0,1,0
3201,213,519,1,1,0
3202,334,77,1,1,0
3203,842,714,1,1,0
3204,373,824,1,1,0
3205,701,48,1,1,0
3206,219,334,0,1,0
3207,485,610,1,1,0
3208,977,312,0,-1,1
3209,484,775,0,1,0
3210,859,829,1,1,0
3211,343,387,1,1,0
3212,540,41,1,1,0
3213,310,873,1,1,0
3214,460,6,0,-1,1
3215,430,39,0,1,0
3216,107,929,1,1,0
3217,736,982,1,1,0
3218,976,573,1,1,0
3219,155,845,1,1,0
3220,265,286,1,1,0
3221,878,916,1,1,0
3222,149,508,0,1,0
3223,319,877,0,1,0
3224,123,189,1,1,0
3225,783,895,1,1,0
3226,896,732,1,1,0
3227,79,213,1,1,0
3228,145,111,0,1,0
3229,584,716,1,1,0
3230,45,368,0,1,0
3231,694,50,1,1,0
3232,437,662,1,1,0
3233,361,818,0,1,0
3234,66,872,1,1,0
3235,152,746,1,1,0
3236,844,703,1,1,0
3237,656,803,1,1,0
3238,502,640,0,1,0
3239,557,143,1,1,0
3240,75,627,0,1,0
3241,739,813,0,1,0
3242,801,741,1,1,0
3243,915,736,1,1,0
3244,714,230,1,1,0
3245,740,354,0,1,0
3246,403,513,1,1,0
3247,129,643,0,1,0
3248,196,324,0,1,0
3249,98,671,1,1,0
3250,886,628,1,1,0
3251,222,779,0,1,0
3252,167,342,0,1,0
3253,729,81,1,1,0
3254,218,506,0,1,0
3255,467,531,0,1,0
3256,260,370,0,1,0
3257,62,117,1,1,0
3258,92,606,0,1,0
3259,244,740,1,1,0
3260,214,869,0,1,0
3261,910,196,0,1,0
3262,737,217,1,1,0
3263,208,651,0,1,0
3264,980,173,1,-1,1
3265,288,131,1,1,0
3266,164,816,0,1,0
3267,594,560,0,1,0
3268,362,87,0,1,0
3269,323,926,0,1,0
3270,882,541,1,1,0
3271,288,100,0,1,0
3272,734,401,0,1,0
3273,477,444,0,1,0
3274,185,28,0,-1,1
3275,180,616,0,1,0
3276,235,129,0,1,0
3277,259,554,0,1,0
3278,317,410,1,1,0
3279,211,197,1,1,0
3280,786,283,1,1,0
3281,506,794,0,1,0
3282,905,867,0,1,0
3283,637,516,1,1,0
3284,949,76,1,-1,1
3285,825,730,1,1,0
3286,896,941,0,-1,1
3287,188,930,1,1,0
3288,156,761,0,1,0
3289,984,259,0,-1,1
3290,25,700,1,1,0
3291,292,873,1,1,0
3292,92,597,0,1,0
3293,581,199,1,1,0
3294,368,143,0,1,0
3295,906,619,0,1,0
3296,54,495,1,1,0
3297,95,963,1,-1,1
3298,149,340,1,1,0
3299,880,539,0,1,0
3300,275,231,0,1,0
3301,581,132,0,1,0
3302,156,901,0,1,0
3303,444,106,0,1,0
3304,383,15,0,1,0
3305,901,579,1,1,0
3306,31,47,0,-1,1
3307,943,460,0,1,0
3308,91,613,1,1,0
3309,777,727,0,1,0
3310,730,219,0,1,0
3311,139,349,1,1,0
3312,57,279,1,1,0
3313,108,407,1,1,0
3314,743,318,0,1,0
3315,6,830,0,-1,1
3316,392,403,0,1,0
3317,878,685,1,1,0
3318,745,763,1,1,0
3319,363,991,1,1,0
3320,933,303,1,1,0
3321,86,398,0,1,0
3322,46,152,1,1,0
3323,184,184,1,1,0
3324,875,367,1,1,0
3325,948,408,0,1,0
3326,136,625,0,1,0
3327,609,860,0,1,0
3328,894,999,0,-1,1
3329,523,496,0,1,0
3330,759,913,0,1,0
3331,420,564,0,1,0
3332,290,806,1,1,0
3333,331,538,1,1,0
3334,133,557,0,1,0
3335,236,437,1,1,0
3336,24,629,1,1,0
3337,338,410,1,1,0
3338,150,361,0,1,0
3339,294,738,1,1,0
3340,381,288,1,1,0
3341,410,755,0,1,0
3342,598,806,0,1,0
3343,255,647,0,1,0
3344,21,993,0,-1,1
3345,811,15,0,-1,1
3346,958,732,1,1,0
3347,617,139,1,1,0
3348,714,995,0,1,0
3349,334,687,1,1,0
3350,489,930,0,1,0
3351,367,58,1,1,0
3352,115,581,1,1,0
3353,342,269,1,1,0
3354,854,607,0,1,0
3355,226,879,1,1,0
3356,338,286,1,1,0
3357,236,852,1,1,0
3358,360,562,0,1,0
3359,524,327,0,1,0
3360,308,15,0,-1,1
3361,8,157,0,-1,1
3362,819,505,1,1,0
3363,221,449,1,1,0
3364,774,942,1,1,0
3365,385,731,0,1,0
3366,902,661,0,1,0
3367,279,930,1,1,0
3368,812,360,1,1,0
3369,492,730,0,1,0
3370,535,804,1,1,0
3371,159,327,0,1,0
3372,838,846,1,1,0
3373,357,789,1,1,0
3374,715,491,0,1,0
3375,144,169,1,1,0
3376,577,759,1,1,0
3377,855,875,0,1,0
3378,452,912,0,1,0
3379,935,506,0,1,0
3380,87,872,1,1,0
3381,40,980,1,-1,1
3382,597,445,0,1,0
3383,332,625,1,1,0
3384,730,253,0,1,0
3385,390,166,0,1,0
3386,105,61,0,1,0
3387,679,614,1,1,0
3388,252,178,1,1,0
3389,993,655,0,-1,1
3390,505,346,0,1,0
3391,534,753,1,1,0
3392,825,907,0,1,0
3393,86,845,0,1,0
3394,800,372,0,1,0
3395,641,156,1,1,0
3396,807,137,0,1,0
3397,400,442,1,1,0
3398,197,520,1,1,0
3399,51,497,0,1,0
3400,58,944,0,-1,1
3401,245,50,1,1,0
3402,415,664,0,1,0
3403,424,173,1,1,0
3404,111,481,0,1,0
3405,576,987,1,1,0
3406,29,192,1,-1,1
3407,670,869,1,1,0
3408,897,195,0,1,0
3409,918,785,0,1,0
3410,985,939,0,-1,1
3411,486,122,1,1,0
3412,344,301,0,1,0
3413,584,544,0,1,0
3414,833,350,0,1,0
3415,507,352,1,1,0
3416,519,283,1,1,0
3417,734,300,1,1,0
3418,124,670,1,1,0
3419,509,441,1,1,0
3420,86,949,1,-1,1
3421,494,697,0,1,0
3422,756,784,0,1,0
3423,551,593,1,1,0
3424,628,350,1,1,0
3425,563,385,0,1,0
3426,18,466,0,1,0
3427,76,473,0,1,0
3428,252,568,1,1,0
3429,54,790,1,1,0
3430,322,521,0,1,0
3431,580,746,1,1,0
3432,226,473,1,1,0
3433,624,426,0,1,0
3434,372,585,0,1,0
3435,332,896,0,1,0
3436,185,375,1,1,0
3437,976,665,1,-1,1
3438,227,634,0,1,0
3439,791,741,0,1,0
3440,471,971,0,1,0
3441,4,101,1,-1,1
3442,638,731,1,1,0
3443,770,614,1,1,0
3444,196,268,0,1,0
3445,329,205,0,1,0
3446,767,389,1,1,0
3447,393,617,1,1,0
3448,691,142,0,1,0
3449,702,702,1,1,0
3450,871,415,0,1,0
3451,740,608,0,1,0
3452,369,642,1,1,0
3453,852,262,0,1,0
3454,682,970,0,1,0
3455,442,98,0,1,0
3456,457,705,0,1,0
3457,755,663,0,1,0
3458,766,648,1,1,0
3459,219,105,1,1,0
3460,910,367,1,1,0
3461,61,115,0,1,0
3462,714,255,1,1,0
3463,508,756,0,1,0
3464,657,5,0,-1,1
3465,900,30,1,-1,1
3466,336,927,0,1,0
3467,769,673,0,1,0
3468,3,428,1,-1,1
3469,733,395,0,1,0
3470,434,631,0,1,0
3471,46,132,1,1,0
3472,548,745,0,1,0
3473,707,637,1,1,0
3474,21,811,0,-1,1
3475,630,447,0,1,0
3476,82,90,0,-1,1
3477,133,120,1,1,0
3478,778,902,1,1,0
3479,469,780,0,1,0
3480,325,145,0,1,0
3481,348,232,1,1,0
3482,639,727,1,1,0
3483,333,287,0,1,0
3484,303,306,1,1,0
3485,918,151,1,1,0
3486,748,102,0,1,0
3487,280,968,0,1,0
3488,225,161,0,1,0
3489,354,729,0,1,0
3490,367,35,1,1,0
3491,25,308,1,1,0
3492,374,801,0,1,0
3493,1000,958,0,-1,1
3494,587,151,1,1,0
3495,384,881,1,1,0
3496,572,87,1,1,0
3497,653,127,0,1,0
3498,57,835,0,1,0
3499,420,754,1,1,0
3500,266,142,0,1,0
3501,819,170,1,1,0
3502,911,622,0,1,0
3503,503,767,0,1,0
3504,204,63,1,1,0
3505,453,725,0,1,0
3506,407,448,1,1,0
3507,916,601,0,1,0
3508,998,572,0,-1,1
3509,824,756,1,1,0
3510,796,774,1,1,0
3511,662,297,1,1,0
3512,134,772,0,1,0
3513,404,742,0,1,0
3514,677,83,1,1,0
3515,704,55,0,1,0
3516,855,190,0,1,0
3517,373,335,1,1,0
3518,849,202,0,1,0
3519,617,719,1,1,0
3520,615,216,0,1,0
3521,241,227,0,1,0
3522,367,730,0,1,0
3523,129,870,0,1,0
3524,975,791,0,1,0
3525,712,821,1,1,0
3526,274,334,0,1,0
3527,638,428,1,1,0
3528,698,829,1,1,0
3529,433,401,1,1,0
3530,794,335,1,1,0
3531,116,965,1,-1,1
3532,384,574,1,1,0
3533,270,636,0,1,0
3534,933,805,1,1,0
3535,802,897,0,1,0
3536,727,270,0,1,0
3537,180,922,0,1,0
3538,895,801,1,1,0
3539,440,650,0,1,0
3540,188,989,1,-1,1
3541,509,752,1,1,0
3542,410,32,1,1,0
3543,234,265,1,1,0
3544,565,710,1,1,0
3545,639,738,1,1,0
3546,412,676,1,1,0
3547,839,167,0,1,0
3548,659,417,1,1,0
3549,778,194,0,1,0
3550,884,759,0,1,0
3551,615,919,1,1,0
3552,596,543,0,1,0
3553,589,281,0,1,0
3554,116,626,0,1,0
3555,797,276,0,1,0
3556,547,692,1,1,0
3557,180,338,1,1,0
3558,313,987,0,-1,1
3559,297,602,1,1,0
3560,173,334,1,1,0
3561,158,33,1,-1,1
3562,763,765,1,1,0
3563,97,459,1,1,0
3564,229,594,1,1,0
3565,664,628,1,1,0
3566,204,771,1,1,0
3567,240,106,1,1,0
3568,377,37,1,1,0
3569,973,977,1,-1,1
3570,821,615,1,1,0
3571,391,469,0,1,0
3572,106,487,1,1,0
3573,218,328,1,1,0
3574,21,881,1,-1,1
3575,256,724,0,1,0
3576,906,826,0,1,0
3577,799,967,0,-1,1
3578,739,682,1,1,0
3579,560,640,0,1,0
3580,279,648,1,1,0
3581,72,354,0,1,0
3582,268,952,1,1,0
3583,869,515,1,1,0
3584,956,748,0,1,0
3585,87,245,1,1,0
3586,848,523,0,1,0
3587,193,927,0,1,0
3588,303,964,0,1,0
3589,710,534,1,1,0
3590,955,724,0,1,0
3591,688,317,0,1,0
3592,826,674,1,1,0
3593,218,522,0,1,0
3594,118,594,0,1,0
3595,700,731,0,1,0
3596,789,365,1,1,0
3597,710,869,0,1,0
3598,170,710,0,1,0
3599,676,795,0,1,0
3600,232,39,1,1,0
3601,846,315,1,1,0
3602,842,355,0,1,0
3603,90,7,1,-1,1
3604,5,54,1,-1,1
3605,628,720,1,1,0
3606,631,565,0,1,0
3607,84,884,1,1,0
3608,13,347,1,-1,1
3609,537,712,1,1,0
3610,547,834,1,1,0
3611,842,213,1,1,0
3612,340,200,0,1,0
3613,771,946,0,1,0
3614,275,250,0,1,0
3615,883,578,0,1,0
3616,328,569,0,1,0
3617,724,232,0,1,0
3618,804,786,0,1,0
3619,691,910,0,1,0
3620,670,402,0,1,0
3621,472,261,0,1,0
3622,238,763,0,1,0
3623,844,511,0,1,0
3624,837,650,1,1,0
3625,849,210,0,1,0
3626,217,420,0,1,0
3627,143,582,0,1,0
3628,126,954,1,-1,1
3629,832,700,1,1,0
3630,747,527,1,1,0
3631,661,338,1,1,0
3632,379,249,1,1,0
3633,660,307,0,1,0
3634,119,143,0,1,0
3635,763,827,0,1,0
3636,608,728,1,1,0
3637,898,389,0,1,0
3638,325,520,1,1,0
3639,543,204,1,1,0
3640,178,165,1,1,0
3641,233,232,0,1,0
3642,476,591,0,1,0
3643,892,515,1,1,0
3644,644,44,1,1,0
3645,900,335,0,1,0
3646,624,94,1,1,0
3647,403,129,0,1,0
3648,687,257,1,1,0
3649,701,51,0,1,0
3650,76,864,1,1,0
3651,547,555,0,1,0
3652,897,867,1,1,0
3653,407,117,1,1,0
3654,968,617,1,1,0
3655,639,439,1,1,0
3656,463,105,0,1,0
3657,332,68,1,1,0
3658,756,532,0,1,0
3659,353,155,1,1,0
3660,806,818,0,1,0
3661,195,144,0,1,0
3662,264,981,0,-1,1
3663,563,85,1,1,0
3664,203,129,0,1,0
3665,700,669,0,1,0
3666,523,709,0,1,0
3667,775,376,1,1,0
3668,202,714,1,1,0
3669,365,42,1,1,0
3670,784,592,0,1,0
3671,471,202,0,1,0
3672,574,108,1,1,0
3673,788,731,1,1,0
3674,559,308,1,1,0
3675,945,432,0,1,0
3676,265,952,1,1,0
3677,737,760,1,1,0
3678,451,82,1,1,0
3679,519,799,1,1,0
3680,246,704,0,1,0
3681,528,128,1,1,0
3682,924,576,0,1,0
3683,878,589,1,1,0
3684,973,536,0,1,0
3685,204,867,1,1,0
3686,200,488,1,1,0
3687,360,836,0,1,0
3688,133,686,1,1,0
3689,758,361,0,1,0
3690,9,544,1,-1,1
3691,999,737,0,-1,1
3692,874,778,0,1,0
3693,735,883,0,1,0
3694,297,291,0,1,0
3695,971,996,1,-1,1
3696,725,63,1,1,0
3697,685,141,0,1,0
3698,73,574,0,1,0
3699,939,655,1,1,0
3700,339,695,0,1,0
3701,690,995,1,1,0
3702,352,583,1,1,0
3703,282,114,0,1,0
3704,251,178,0,1,0
3705,624,765,0,1,0
3706,772,768,1,1,0
3707,369,868,0,1,0
3708,412,940,0,1,0
3709,485,290,1,1,0
3710,73,597,0,1,0
3711,222,684,0,1,0
3712,568,958,0,1,0
3713,334,468,0,1,0
3714,348,755,0,1,0
3715,648,18,0,1,0
3716,673,160,0,1,0
3717,359,301,1,1,0
3718,965,54,1,-1,1
3719,496,719,0,1,0
3720,624,203,0,1,0
3721,649,506,0,1,0
3722,273,434,1,1,0
3723,593,650,1,1,0
3724,548,852,1,1,0
3725,727,361,1,1,0
3726,165,441,1,1,0
3727,134,732,1,1,0
3728,223,555,1,1,0
3729,202,414,0,1,0
3730,647,553,0,1,0
3731,764,875,0,1,0
3732,846,493,0,1,0
3733,841,805,1,1,0
3734,828,315,0,1,0
3735,490,34,1,1,0
3736,945,344,0,1,0
3737,423,573,1,1,0
3738,543,480,1,1,0
3739,528,990,0,1,0
3740,350,688,1,1,0
3741,146,130,0,1,0
3742,630,909,0,1,0
3743,879,68,0,1,0
3744,410,76,1,1,0
3745,428,893,0,1,0
3746,845,533,1,1,0
3747,570,362,1,1,0
3748,293,25,0,1,0
3749,617,708,1,1,0
3750,55,140,0,1,0
3751,547,593,1,1,0
3752,901,812,0,1,0
3753,678,101,0,1,0
3754,105,637,1,1,0
3755,52,849,1,1,0
3756,751,889,0,1,0
3757,480,702,1,1,0
3758,446,820,1,1,0
3759,898,331,0,1,0
3760,93,453,1,1,0
3761,771,669,1,1,0
3762,455,250,1,1,0
3763,805,435,1,1,0
3764,29,350,1,1,0
3765,194,221,1,1,0
3766,225,427,1,1,0
3767,118,400,1,1,0
3768,931,122,0,1,0
3769,418,911,1,1,0
3770,376,944,0,1,0
3771,881,279,1,1,0
3772,187,65,0,1,0
3773,328,99,0,1,0
3774,758,674,1,1,0
3775,813,81,0,1,0
3776,812,397,1,1,0
3777,298,979,0,-1,1
3778,539,754,0,1,0
3779,746,170,0,1,0
3780,905,604,1,1,0
3781,507,848,0,1,0
3782,643,428,1,1,0
3783,961,478,1,1,0
3784,581,153,0,1,0
3785,683,696,0,1,0
3786,944,990,1,-1,1
3787,843,51,0,1,0
3788,903,382,1,1,0
3789,213,590,1,1,0
3790,856,17,0,-1,1
3791,643,836,1,1,0
3792,637,885,1,1,0
3793,115,927,0,-1,1
3794,646,744,0,1,0
3795,410,28,0,1,0
3796,673,580,1,1,0
3797,400,787,1,1,0
3798,605,358,0,1,0
3799,629,351,1,1,0
3800,397,507,0,1,0
3801,57,891,1,-1,1
3802,191,146,0,1,0
3803,53,489,1,1,0
3804,730,94,0,1,0
3805,992,806,1,-1,1
3806,966,946,1,-1,1
3807,958,619,1,1,0
3808,972,294,1,1,0
3809,396,750,1,1,0
3810,822,109,1,1,0
3811,468,8,1,-1,1
3812,97,836,1,1,0
3813,954,968,1,-1,1
3814,553,807,1,1,0
3815,949,581,0,1,0
3816,564,88,0,1,0
3817,140,838,1,1,0
3818,401,754,0,1,0
3819,643,303,1,1,0
3820,113,937,0,-1,1
3821,961,202,1,1,0
3822,158,862,0,1,0
3823,943,478,1,1,0
3824,79,409,0,1,0
3825,141,63,0,1,0
3826,758,277,1,1,0
3827,765,477,1,1,0
3828,577,898,0,1,0
3829,837,173,0,1,0
3830,479,453,1,1,0
3831,595,35,0,1,0
3832,275,695,0,1,0
3833,863,803,1,1,0
3834,34,359,1,1,0
3835,888,372,1,1,0
3836,997,458,0,-1,1
3837,267,252,0,1,0
3838,711,432,1,1,0
3839,544,295,1,1,0
3840,26,69,0,-1,1
3841,338,264,1,1,0
3842,793,786,1,1,0
3843,862,705,0,1,0
3844,236,475,0,1,0
3845,826,414,1,1,0
3846,137,208,1,1,0
3847,847,105,1,1,0
3848,549,497,0,1,0
3849,79,417,1,1,0
3850,538,106,1,1,0
3851,601,981,1,1,0
3852,226,182,0,1,0
3853,583,276,0,1,0
3854,396,159,1,1,0
3855,225,464,1,1,0
3856,689,721,0,1,0
3857,522,778,1,1,0
3858,261,604,1,1,0
3859,473,841,0,1,0
3860,956,679,0,1,0
3861,203,552,0,1,0
3862,756,958,1,1,0
3863,657,616,1,1,0
3864,906,323,1,1,0
3865,57,951,0,-1,1
3866,527,395,0,1,0
3867,242,804,0,1,0
3868,417,858,1,1,0
3869,53,388,1,1,0
3870,138,862,0,1,0
3871,902,302,1,1,0
3872,49,241,1,1,0
3873,606,871,1,1,0
3874,515,945,0,1,0
3875,632,732,0,1,0
3876,24,211,0,1,0
3877,953,894,1,-1,1
3878,217,13,1,1,0
3879,600,975,1,1,0
3880,42,121,1,-1,1
3881,498,12,0,1,0
3882,830,125,0,1,0
3883,744,584,0,1,0
3884,238,733,0,1,0
3885,909,233,1,1,0
3886,505,984,1,1,0
3887,373,261,0,1,0
3888,405,995,0,-1,1
3889,386,16,0,1,0
3890,726,562,1,1,0
3891,412,558,1,1,0
3892,393,646,0,1,0
3893,252,508,1,1,0
3894,790,620,1,1,0
3895,771,924,1,1,0
3896,679,189,1,1,0
3897,83,52,0,-1,1
3898,506,681,0,1,0
3899,38,101,0,-1,1
3900,249,797,1,1,0
3901,574,573,0,1,0
3902,939,744,0,1,0
3903,267,121,0,1,0
3904,334,607,0,1,0
3905,360,305,1,1,0
3906,947,191,0,1,0
3907,804,490,0,1,0
3908,594,22,0,1,0
3909,855,76,0,1,0
3910,812,33,0,1,0
3911,706,318,0,1,0
3912,795,314,0,1,0
3913,113,762,0,1,0
3914,381,254,0,1,0
3915,771,693,1,1,0
3916,429,691,1,1,0
3917,61,331,0,1,0
3918,918,320,0,1,0
3919,766,806,0,1,0
3920,377,290,0,1,0
3921,667,988,1,1,0
3922,204,784,0,1,0
3923,671,848,0,1,0
3924,326,430,0,1,0
3925,742,935,1,1,0
3926,488,343,0,1,0
3927,59,53,1,-1,1
3928,164,425,1,1,0
3929,847,792,0,1,0
3930,860,588,0,1,0
3931,664,860,0,1,0
3932,504,507,1,1,0
3933,231,541,0,1,0
3934,547,129,0,1,0
3935,716,204,0,1,0
3936,934,185,1,1,0
3937,518,797,1,1,0
3938,380,745,0,1,0
3939,923,98,1,1,0
3940,687,848,1,1,0
3941,924,83,0,1,0
3942,198,783,1,1,0
3943,161,145,0,1,0
3944,660,878,1,1,0
3945,387,856,1,1,0
3946,319,58,1,1,0
3947,672,452,0,1,0
3948,762,188,0,1,0
3949,280,116,1,1,0
3950,818,398,0,1,0
3951,22,63,0,-1,1
3952,831,269,0,1,0
3953,420,497,1,1,0
3954,903,601,1,1,0
3955,98,955,0,-1,1
3956,430,458,1,1,0
3957,536,917,1,1,0
3958,668,759,0,1,0
3959,893,776,0,1,0
3960,703,460,1,1,0
3961,837,259,0,1,0
3962,658,170,0,1,0
3963,382,802,0,1,0
3964,578,120,1,1,0
3965,749,510,0,1,0
3966,503,306,0,1,0
3967,509,925,1,1,0
3968,378,72,1,1,0
3969,604,506,1,1,0
3970,182,258,0,1,0
3971,146,542,0,1,0
3972,121,812,0,1,0
3973,781,337,1,1,0
3974,507,104,1,1,0
3975,362,497,0,1,0
3976,786,559,0,1,0
3977,800,19,1,-1,1
3978,666,829,1,1,0
3979,726,552,1,1,0
3980,660,230,0,1,0
3981,5,211,1,-1,1
3982,804,278,1,1,0
3983,97,346,1,1,0
3984,178,377,0,1,0
3985,923,622,1,1,0
3986,858,135,1,1,0
3987,103,273,1,1,0
3988,786,620,1,1,0
3989,431,137,0,1,0
3990,95,765,1,1,0
3991,256,981,1,1,0
3992,733,965,1,1,0
3993,608,213,1,1,0
3994,620,774,0,1,0
3995,897,378,1,1,0
3996,288,601,0,1,0
3997,979,418,1,1,0
3998,764,888,0,1,0
3999,253,432,1,1,0
4000,362,798,0,1,0
4001,582,393,0,1,0
4002,53,614,1,1,0
4003,302,563,0,1,0
4004,694,445,0,1,0
4005,751,308,1,1,0
4006,8,313,1,-1,1
4007,506,858,1,1,0
4008,961,313,0,1,0
4009,381,740,1,1,0
4010,5,154,1,-1,1
4011,622,805,1,1,0
4012,416,179,0,1,0
4013,427,568,0,1,0
4014,711,501,0,1,0
4015,109,854,0,1,0
4016,393,327,0,1,0
4017,502,711,0,1,0
4018,55,839,1,1,0
4019,203,582,1,1,0
4020,169,954,0,-1,1
4021,921,795,1,1,0
4022,733,58,0,1,0
4023,687,911,1,1,0
4024,833,552,1,1,0
4025,807,548,1,1,0
4026,231,457,0,1,0
4027,179,443,0,1,0
4028,119,715,0,1,0
4029,367,389,1,1,0
4030,524,248,0,1,0
4031,956,903,0,-1,1
4032,918,121,0,1,0
4033,643,812,1,1,0
4034,114,185,0,1,0
4035,377,378,0,1,0
4036,217,10,1,-1,1
4037,632,640,0,1,0
4038,867,197,1,1,0
4039,392,300,0,1,0
4040,502,662,0,1,0
4041,975,560,1,1,0
4042,743,107,0,1,0
4043,167,448,0,1,0
4044,574,556,0,1,0
4045,381,653,1,1,0
4046,160,419,0,1,0
4047,208,878,1,1,0
4048,925,428,1,1,0
4049,118,285,0,1,0
4050,68,517,0,1,0
4051,22,956,1,-1,1
4052,994,608,0,-1,1
4053,535,650,0,1,0
4054,28,259,1,1,0
4055,352,215,0,1,0
4056,410,723,1,1,0
4057,297,449,1,1,0
4058,990,780,0,-1,1
4059,326,636,0,1,0
4060,968,146,1,-1,1
4061,405,264,1,1,0
4062,874,440,1,1,0
4063,993,711,1,-1,1
4064,593,354,1,1,0
4065,565,285,1,1,0
4066,215,67,0,1,0
4067,251,687,1,1,0
4068,163,927,0,1,0
4069,485,765,1,1,0
4070,920,699,1,1,0
4071,984,543,1,1,0
4072,836,264,0,1,0
4073,255,64,0,1,0
4074,50,650,0,1,0
4075,915,158,1,1,0
4076,361,143,0,1,0
4077,608,201,0,1,0
4078,167,434,1,1,0
4079,922,798,0,1,0
4080,746,612,1,1,0
4081,126,843,1,1,0
4082,636,959,1,1,0
4083,266,618,1,1,0
4084,956,817,0,1,0
4085,797,471,1,1,0
4086,847,733,0,1,0
4087,425,934,0,1,0
4088,942,664,1,1,0
4089,555,271,0,1,0
4090,832,829,0,1,0
4091,472,11,0,1,0
4092,460,418,1,1,0
4093,307,176,1,1,0
4094,177,972,0,-1,1
4095,315,120,1,1,0
4096,965,822,0,1,0
4097,34,281,1,1,0
4098,393,564,1,1,0
4099,155,817,1,1,0
4100,800,478,0,1,0
4101,43,708,1,1,0
4102,826,672,1,1,0
4103,342,719,1,1,0
4104,162,743,0,1,0
4105,930,487,1,1,0
4106,478,716,1,1,0
4107,142,374,1,1,0
4108,271,25,1,1,0
4109,22,129,1,-1,1
4110,21,5,1,-1,1
4111,861,619,1,1,0
4112,636,948,0,1,0
4113,691,742,0,1,0
4114,231,709,1,1,0
4115,366,935,0,1,0
4116,952,469,0,1,0
4117,20,625,0,1,0
4118,843,344,1,1,0
4119,453,561,1,1,0
4120,615,240,0,1,0
4121,544,733,1,1,0
4122,335,548,1,1,0
4123,435,255,0,1,0
4124,696,450,0,1,0
4125,858,867,0,1,0
4126,584,715,1,1,0
4127,174,229,0,1,0
4128,237,394,0,1,0
4129,949,609,0,1,0
4130,8,174,0,-1,1
4131,488,32,1,1,0
4132,386,241,0,1,0
4133,678,570,1,1,0
4134,271,748,0,1,0
4135,989,28,0,-1,1
4136,220,54,1,1,0
4137,681,48,0,1,0
4138,416,610,0,1,0
4139,500,255,1,1,0
4140,707,626,0,1,0
4141,103,404,1,1,0
4142,173,457,0,1,0
4143,98,652,0,1,0
4144,706,45,1,1,0
4145,316,110,1,1,0
4146,688,7,1,-1,1
4147,799,963,1,1,0
4148,401,955,1,1,0
4149,589,684,1,1,0
4150,225,245,0,1,0
4151,320,91,1,1,0
4152,217,812,0,1,0
4153,56,855,0,1,0
4154,21,661,1,1,0
4155,573,46,1,1,0
4156,392,819,0,1,0
4157,862,390,0,1,0
4158,899,447,0,1,0
4159,399,853,0,1,0
4160,374,759,1,1,0
4161,993,355,1,-1,1
4162,677,796,1,1,0
4163,796,98,0,1,0
4164,637,52,0,1,0
4165,62,934,1,-1,1
4166,995,507,0,-1,1
4167,699,996,0,1,0
4168,988,433,0,-1,1
4169,815,930,0,1,0
4170,598,872,1,1,0
4171,585,273,1,1,0
4172,140,66,1,1,0
4173,414,309,1,1,0
4174,877,870,0,1,0
4175,771,127,1,1,0
4176,569,316,1,1,0
4177,700,174,1,1,0
4178,203,501,1,1,0
4179,407,738,1,1,0
4180,193,209,0,1,0
4181,448,889,1,1,0
4182,815,371,0,1,0
4183,276,898,1,1,0
4184,506,218,0,1,0
4185,780,32,1,1,0
4186,848,615,1,1,0
4187,197,474,1,1,0
4188,23,950,0,-1,1
4189,817,574,1,1,0
4190,76,642,1,1,0
4191,889,965,1,-1,1
4192,540,84,0,1,0
4193,299,273,0,1,0
4194,626,519,1,1,0
4195,394,736,1,1,0
4196,23,249,0,1,0
4197,429,882,1,1,0
4198,400,340,1,1,0
4199,637,949,1,1,0
4200,335,779,1,1,0
4201,739,992,0,1,0
4202,175,64,0,1,0
4203,92,494,0,1,0
4204,724,344,1,1,0
4205,925,141,1,1,0
4206,917,124,1,1,0
4207,602,499,0,1,0
4208,756,850,0,1,0
4209,11,954,1,-1,1
4210,274,535,1,1,0
4211,197,368,0,1,0
4212,778,777,0,1,0
4213,239,799,1,1,0
4214,912,390,0,1,0
4215,773,99,1,1,0
4216,729,215,1,1,0
4217,690,853,1,1,0
4218,754,211,0,1,0
4219,142,300,0,1,0
4220,176,265,1,1,0
4221,981,797,1,1,0
4222,643,174,0,1,0
4223,720,765,1,1,0
4224,49,992,0,-1,1
4225,103,390,0,1,0
4226,975,453,1,1,0
4227,363,816,0,1,0
4228,668,68,0,1,0
4229,949,973,1,-1,1
4230,112,671,1,1,0
4231,734,335,0,1,0
4232,929,518,0,1,0
4233,792,216,1,1,0
4234,101,692,0,1,0
4235,815,214,1,1,0
4236,748,837,0,1,0
4237,489,965,1,1,0
4238,542,905,0,1,0
4239,293,228,1,1,0
4240,192,497,0,1,0
4241,458,640,0,1,0
4242,781,762,1,1,0
4243,384,19,0,1,0
4244,92,117,0,1,0
4245,325,603,1,1,0
4246,675,903,0,1,0
4247,764,811,0,1,0
4248,419,953,1,1,0
4249,762,871,0,1,0
4250,954,812,0,1,0
4251,387,706,0,1,0
4252,93,928,0,-1,1
4253,591,378,1,1,0
4254,584,428,1,1,0
4255,555,677,1,1,0
4256,836,773,0,1,0
4257,158,353,0,1,0
4258,833,852,0,1,0
4259,52,685,0,1,0
4260,364,13,0,1,0
4261,964,517,0,1,0
